ResponseId,PlatformWantToWorkWith
49980,Amazon Web Services (AWS)
49982,Amazon Web Services (AWS)
49982,Databricks
49982,Google Cloud
49982,VMware
49984,Amazon Web Services (AWS)
49984,Digital Ocean
49984,Heroku
49990,Amazon Web Services (AWS)
49990,Microsoft Azure
49990,Supabase
49990,Vercel
49994,Amazon Web Services (AWS)
49994,Digital Ocean
49994,"Linode, now Akamai"
49995,Amazon Web Services (AWS)
49995,Google Cloud
49998,Google Cloud
50000,Amazon Web Services (AWS)
50004,Microsoft Azure
50011,Google Cloud
50018,Firebase
50018,Google Cloud
50021,Microsoft Azure
50024,Amazon Web Services (AWS)
50027,Digital Ocean
50030,Amazon Web Services (AWS)
50030,Cloudflare
50030,Firebase
50030,Oracle Cloud Infrastructure (OCI)
50030,Vercel
50033,Cloudflare
50033,Firebase
50033,Google Cloud
50034,Amazon Web Services (AWS)
50034,Firebase
50034,Hetzner
50034,Supabase
50037,Amazon Web Services (AWS)
50037,Hetzner
50037,OVH
50037,Vercel
50038,Amazon Web Services (AWS)
50038,Cloudflare
50038,Firebase
50038,Google Cloud
50038,Microsoft Azure
50038,Netlify
50040,Microsoft Azure
50043,Amazon Web Services (AWS)
50043,Cloudflare
50048,Amazon Web Services (AWS)
50048,Managed Hosting
50058,Cloudflare
50058,Firebase
50058,PythonAnywhere
50058,Vercel
50059,Microsoft Azure
50063,Amazon Web Services (AWS)
50063,Google Cloud
50063,PythonAnywhere
50065,Amazon Web Services (AWS)
50065,Netlify
50074,Amazon Web Services (AWS)
50074,Microsoft Azure
50075,Amazon Web Services (AWS)
50075,Cloudflare
50075,Firebase
50075,Google Cloud
50075,Microsoft Azure
50076,Amazon Web Services (AWS)
50076,Google Cloud
50076,Heroku
50076,Microsoft Azure
50076,Vercel
50082,Amazon Web Services (AWS)
50082,Cloudflare
50082,Google Cloud
50082,Microsoft Azure
50089,Amazon Web Services (AWS)
50089,Vercel
50090,Amazon Web Services (AWS)
50090,Databricks
50090,Firebase
50090,Google Cloud
50090,Microsoft Azure
50092,Databricks
50092,Digital Ocean
50092,Fly.io
50092,Google Cloud
50094,Amazon Web Services (AWS)
50094,Databricks
50094,Google Cloud
50095,Microsoft Azure
50096,Amazon Web Services (AWS)
50096,Colocation
50096,Managed Hosting
50096,OpenShift
50099,Microsoft Azure
50101,Amazon Web Services (AWS)
50101,Microsoft Azure
50103,Amazon Web Services (AWS)
50103,Cloudflare
50103,Digital Ocean
50103,Google Cloud
50103,Hetzner
50103,OVH
50103,Render
50103,Vercel
50103,VMware
50104,Amazon Web Services (AWS)
50104,Google Cloud
50104,Microsoft Azure
50105,Alibaba Cloud
50105,Amazon Web Services (AWS)
50105,Cloudflare
50105,Managed Hosting
50109,Supabase
50109,Vercel
50115,Amazon Web Services (AWS)
50115,Google Cloud
50115,Microsoft Azure
50118,Amazon Web Services (AWS)
50118,Cloudflare
50118,OpenShift
50122,Cloudflare
50122,Digital Ocean
50129,Amazon Web Services (AWS)
50129,Digital Ocean
50129,Firebase
50129,Google Cloud
50129,Microsoft Azure
50129,Vercel
50130,Amazon Web Services (AWS)
50130,Google Cloud
50130,OpenShift
50143,Amazon Web Services (AWS)
50143,Heroku
50144,Digital Ocean
50144,Firebase
50144,Heroku
50144,Managed Hosting
50144,Netlify
50144,Supabase
50144,Vercel
50145,Cloudflare
50145,Hetzner
50145,Netlify
50145,Supabase
50145,Vercel
50146,Amazon Web Services (AWS)
50149,Amazon Web Services (AWS)
50150,Microsoft Azure
50156,Amazon Web Services (AWS)
50156,Google Cloud
50161,Amazon Web Services (AWS)
50161,Heroku
50163,Amazon Web Services (AWS)
50163,Heroku
50163,"Linode, now Akamai"
50165,Amazon Web Services (AWS)
50165,Netlify
50165,Render
50165,Vercel
50166,Google Cloud
50174,Amazon Web Services (AWS)
50174,Google Cloud
50174,Hetzner
50174,"Linode, now Akamai"
50180,Digital Ocean
50180,"Linode, now Akamai"
50180,Vercel
50182,Amazon Web Services (AWS)
50182,Cloudflare
50182,Databricks
50182,Supabase
50182,Vercel
50185,Amazon Web Services (AWS)
50185,Cloudflare
50185,Colocation
50185,Digital Ocean
50185,Hetzner
50185,Managed Hosting
50185,Supabase
50185,Vercel
50187,Google Cloud
50192,Amazon Web Services (AWS)
50196,Amazon Web Services (AWS)
50196,Cloudflare
50196,Digital Ocean
50196,Firebase
50196,Fly.io
50196,Google Cloud
50196,Heroku
50196,Hetzner
50196,IBM Cloud Or Watson
50196,Microsoft Azure
50196,PythonAnywhere
50196,VMware
50200,Amazon Web Services (AWS)
50202,Netlify
50205,Digital Ocean
50207,Firebase
50207,Google Cloud
50207,OpenStack
50207,Vercel
50209,Firebase
50212,Amazon Web Services (AWS)
50212,Google Cloud
50214,Amazon Web Services (AWS)
50214,Digital Ocean
50215,Managed Hosting
50219,Amazon Web Services (AWS)
50223,Amazon Web Services (AWS)
50226,Microsoft Azure
50230,Amazon Web Services (AWS)
50230,Cloudflare
50230,Digital Ocean
50230,Fly.io
50230,Microsoft Azure
50230,Vercel
50231,Amazon Web Services (AWS)
50231,Digital Ocean
50231,Firebase
50231,"Linode, now Akamai"
50231,Vercel
50232,Amazon Web Services (AWS)
50232,Cloudflare
50232,Firebase
50232,Google Cloud
50232,Netlify
50233,Amazon Web Services (AWS)
50234,Amazon Web Services (AWS)
50234,Cloudflare
50234,Google Cloud
50237,Colocation
50237,Managed Hosting
50237,Microsoft Azure
50250,Amazon Web Services (AWS)
50250,Hetzner
50250,Microsoft Azure
50251,Amazon Web Services (AWS)
50251,Cloudflare
50251,Digital Ocean
50251,Netlify
50251,Vercel
50259,Cloudflare
50259,Oracle Cloud Infrastructure (OCI)
50259,Vercel
50262,Digital Ocean
50264,Supabase
50267,Amazon Web Services (AWS)
50267,Digital Ocean
50267,Supabase
50267,Vercel
50268,Amazon Web Services (AWS)
50268,Cloudflare
50268,Digital Ocean
50268,Fly.io
50269,Amazon Web Services (AWS)
50270,Amazon Web Services (AWS)
50270,Digital Ocean
50270,"Linode, now Akamai"
50270,Managed Hosting
50270,Microsoft Azure
50270,Supabase
50270,Vercel
50276,Amazon Web Services (AWS)
50276,Fly.io
50276,Google Cloud
50276,Microsoft Azure
50276,OpenStack
50276,Oracle Cloud Infrastructure (OCI)
50277,Amazon Web Services (AWS)
50277,Digital Ocean
50277,Microsoft Azure
50280,Digital Ocean
50280,Managed Hosting
50280,Vultr
50283,Digital Ocean
50283,OpenShift
50287,Amazon Web Services (AWS)
50287,Digital Ocean
50287,Google Cloud
50287,Netlify
50287,Supabase
50289,Cloudflare
50289,Google Cloud
50292,Firebase
50292,Google Cloud
50297,Cloudflare
50297,Hetzner
50297,Netlify
50300,Amazon Web Services (AWS)
50300,Cloudflare
50300,Firebase
50300,Microsoft Azure
50302,Google Cloud
50302,Hetzner
50303,Amazon Web Services (AWS)
50303,Render
50303,Supabase
50305,Digital Ocean
50307,Amazon Web Services (AWS)
50313,Amazon Web Services (AWS)
50313,Cloudflare
50313,Digital Ocean
50313,Firebase
50313,Google Cloud
50313,"Linode, now Akamai"
50313,Microsoft Azure
50314,Firebase
50314,Google Cloud
50316,Amazon Web Services (AWS)
50316,OpenStack
50318,Amazon Web Services (AWS)
50318,Cloudflare
50325,Cloudflare
50325,Firebase
50329,Amazon Web Services (AWS)
50329,Digital Ocean
50329,Microsoft Azure
50330,Amazon Web Services (AWS)
50331,Amazon Web Services (AWS)
50334,Amazon Web Services (AWS)
50334,Cloudflare
50334,Colocation
50335,Hetzner
50335,Microsoft Azure
50343,Amazon Web Services (AWS)
50343,Cloudflare
50343,Vercel
50347,Digital Ocean
50347,Render
50355,Hetzner
50355,Microsoft Azure
50363,Microsoft Azure
50367,Digital Ocean
50370,Amazon Web Services (AWS)
50376,Microsoft Azure
50376,PythonAnywhere
50377,Cloudflare
50377,Digital Ocean
50377,Hetzner
50377,"Linode, now Akamai"
50377,OpenShift
50377,OpenStack
50379,Cloudflare
50379,Google Cloud
50379,Netlify
50379,OVH
50379,Vercel
50384,Amazon Web Services (AWS)
50384,Cloudflare
50384,Digital Ocean
50385,Cloudflare
50385,OVH
50390,Amazon Web Services (AWS)
50390,Cloudflare
50391,Amazon Web Services (AWS)
50391,Google Cloud
50391,Microsoft Azure
50404,Microsoft Azure
50405,Amazon Web Services (AWS)
50405,Google Cloud
50413,Amazon Web Services (AWS)
50419,Microsoft Azure
50421,Amazon Web Services (AWS)
50421,Fly.io
50421,Google Cloud
50421,Microsoft Azure
50421,Supabase
50428,Amazon Web Services (AWS)
50428,Google Cloud
50428,Microsoft Azure
50429,Amazon Web Services (AWS)
50432,Cloudflare
50432,Fly.io
50432,Google Cloud
50432,Render
50432,Vercel
50438,Amazon Web Services (AWS)
50438,Digital Ocean
50446,Microsoft Azure
50446,OpenShift
50446,OpenStack
50449,Amazon Web Services (AWS)
50456,Amazon Web Services (AWS)
50456,Google Cloud
50456,Microsoft Azure
50458,Cloudflare
50458,Hetzner
50458,Microsoft Azure
50459,Firebase
50459,Google Cloud
50461,Amazon Web Services (AWS)
50461,Google Cloud
50461,Vercel
50463,Amazon Web Services (AWS)
50465,Microsoft Azure
50472,Amazon Web Services (AWS)
50475,Amazon Web Services (AWS)
50475,Databricks
50484,Amazon Web Services (AWS)
50488,Amazon Web Services (AWS)
50488,Cloudflare
50488,Hetzner
50488,Managed Hosting
50488,Microsoft Azure
50488,Vercel
50489,Amazon Web Services (AWS)
50489,Microsoft Azure
50493,Amazon Web Services (AWS)
50493,Microsoft Azure
50495,Cloudflare
50497,"Linode, now Akamai"
50498,Amazon Web Services (AWS)
50507,Digital Ocean
50507,"Linode, now Akamai"
50507,Vultr
50508,Microsoft Azure
50513,Hetzner
50521,Amazon Web Services (AWS)
50521,Cloudflare
50521,Databricks
50521,Digital Ocean
50521,Fly.io
50521,Google Cloud
50521,"Linode, now Akamai"
50521,Render
50521,Vercel
50527,Amazon Web Services (AWS)
50527,Google Cloud
50527,Microsoft Azure
50529,Amazon Web Services (AWS)
50534,Digital Ocean
50534,Firebase
50534,Microsoft Azure
50534,Vercel
50534,Vultr
50535,Amazon Web Services (AWS)
50535,Microsoft Azure
50535,Netlify
50536,Digital Ocean
50536,Fly.io
50536,Netlify
50536,Supabase
50538,Amazon Web Services (AWS)
50540,Amazon Web Services (AWS)
50540,Fly.io
50545,Amazon Web Services (AWS)
50545,Google Cloud
50545,Microsoft Azure
50551,Amazon Web Services (AWS)
50551,Digital Ocean
50552,Amazon Web Services (AWS)
50552,Cloudflare
50552,Google Cloud
50552,Microsoft Azure
50559,Amazon Web Services (AWS)
50559,Managed Hosting
50559,VMware
50561,Cloudflare
50561,Google Cloud
50561,Netlify
50565,Digital Ocean
50566,Amazon Web Services (AWS)
50567,Firebase
50567,Google Cloud
50567,Managed Hosting
50567,Netlify
50568,Amazon Web Services (AWS)
50573,Amazon Web Services (AWS)
50573,Microsoft Azure
50573,Supabase
50580,Hetzner
50580,Render
50581,Amazon Web Services (AWS)
50590,Amazon Web Services (AWS)
50590,Google Cloud
50590,OVH
50592,Amazon Web Services (AWS)
50592,Supabase
50592,Vercel
50598,Amazon Web Services (AWS)
50598,Cloudflare
50598,Microsoft Azure
50600,Amazon Web Services (AWS)
50600,Google Cloud
50600,Hetzner
50605,Fly.io
50605,Oracle Cloud Infrastructure (OCI)
50605,VMware
50606,Amazon Web Services (AWS)
50610,Amazon Web Services (AWS)
50610,Digital Ocean
50610,Fly.io
50610,Hetzner
50611,Cloudflare
50611,Digital Ocean
50611,"Linode, now Akamai"
50614,Amazon Web Services (AWS)
50614,Cloudflare
50615,Amazon Web Services (AWS)
50615,Cloudflare
50615,Oracle Cloud Infrastructure (OCI)
50616,Amazon Web Services (AWS)
50616,Google Cloud
50620,Amazon Web Services (AWS)
50621,Amazon Web Services (AWS)
50621,Digital Ocean
50621,Fly.io
50621,Google Cloud
50621,Netlify
50621,PythonAnywhere
50624,Amazon Web Services (AWS)
50624,Google Cloud
50624,Microsoft Azure
50629,Amazon Web Services (AWS)
50640,Firebase
50650,Amazon Web Services (AWS)
50654,Microsoft Azure
50662,Amazon Web Services (AWS)
50663,Alibaba Cloud
50663,Amazon Web Services (AWS)
50663,Cloudflare
50663,Google Cloud
50663,Microsoft Azure
50663,OpenStack
50663,Oracle Cloud Infrastructure (OCI)
50672,Amazon Web Services (AWS)
50673,Amazon Web Services (AWS)
50678,Alibaba Cloud
50678,Amazon Web Services (AWS)
50678,Cloudflare
50678,Databricks
50678,Firebase
50678,Google Cloud
50680,Amazon Web Services (AWS)
50680,Firebase
50680,Google Cloud
50687,Amazon Web Services (AWS)
50687,Google Cloud
50687,Microsoft Azure
50687,OVH
50687,VMware
50691,Cloudflare
50691,Supabase
50692,Cloudflare
50694,Microsoft Azure
50697,Amazon Web Services (AWS)
50698,Amazon Web Services (AWS)
50698,Firebase
50711,Microsoft Azure
50717,Amazon Web Services (AWS)
50717,OVH
50725,Amazon Web Services (AWS)
50725,Microsoft Azure
50739,Amazon Web Services (AWS)
50745,Amazon Web Services (AWS)
50745,Cloudflare
50745,Digital Ocean
50745,Firebase
50745,Fly.io
50745,Google Cloud
50745,Netlify
50745,Supabase
50745,Vercel
50746,Amazon Web Services (AWS)
50746,Firebase
50746,Google Cloud
50746,Microsoft Azure
50750,Amazon Web Services (AWS)
50750,Hetzner
50750,Microsoft Azure
50751,Amazon Web Services (AWS)
50751,Microsoft Azure
50755,Cloudflare
50755,Hetzner
50756,Amazon Web Services (AWS)
50758,Google Cloud
50760,Microsoft Azure
50761,Amazon Web Services (AWS)
50761,Cloudflare
50761,Google Cloud
50761,Hetzner
50761,Supabase
50761,Vercel
50762,Microsoft Azure
50763,Amazon Web Services (AWS)
50763,Vercel
50766,VMware
50771,Managed Hosting
50774,Cloudflare
50774,Firebase
50774,Google Cloud
50778,Amazon Web Services (AWS)
50781,Amazon Web Services (AWS)
50781,Microsoft Azure
50790,Amazon Web Services (AWS)
50792,"Linode, now Akamai"
50797,Amazon Web Services (AWS)
50797,Cloudflare
50797,Firebase
50798,OpenShift
50803,Cloudflare
50803,Microsoft Azure
50806,Microsoft Azure
50807,Cloudflare
50807,Microsoft Azure
50807,Vercel
50809,Amazon Web Services (AWS)
50809,Cloudflare
50809,Google Cloud
50810,Oracle Cloud Infrastructure (OCI)
50812,Digital Ocean
50812,Firebase
50814,Google Cloud
50814,Microsoft Azure
50814,OVH
50818,Hetzner
50818,Microsoft Azure
50824,Amazon Web Services (AWS)
50825,Amazon Web Services (AWS)
50825,Cloudflare
50825,Digital Ocean
50825,Firebase
50825,Google Cloud
50827,Microsoft Azure
50828,Firebase
50830,Google Cloud
50832,Alibaba Cloud
50832,Amazon Web Services (AWS)
50832,Cloudflare
50832,Digital Ocean
50832,Firebase
50832,Google Cloud
50832,Microsoft Azure
50832,Supabase
50832,Vercel
50833,Microsoft Azure
50835,Amazon Web Services (AWS)
50835,Digital Ocean
50835,Firebase
50835,Google Cloud
50835,Supabase
50837,Hetzner
50837,OpenShift
50839,Fly.io
50839,Google Cloud
50840,Amazon Web Services (AWS)
50840,Microsoft Azure
50855,Heroku
50858,Cloudflare
50858,Hetzner
50865,Microsoft Azure
50870,Managed Hosting
50870,Microsoft Azure
50871,Digital Ocean
50871,Firebase
50874,Amazon Web Services (AWS)
50874,Cloudflare
50876,Amazon Web Services (AWS)
50876,Microsoft Azure
50879,Amazon Web Services (AWS)
50879,Google Cloud
50880,Microsoft Azure
50883,Amazon Web Services (AWS)
50883,Vercel
50885,Cloudflare
50885,Digital Ocean
50896,Google Cloud
50899,Amazon Web Services (AWS)
50899,Digital Ocean
50899,Firebase
50899,Hetzner
50901,Cloudflare
50901,Firebase
50901,Google Cloud
50910,Amazon Web Services (AWS)
50910,Cloudflare
50910,Google Cloud
50910,Microsoft Azure
50912,Digital Ocean
50912,Google Cloud
50912,"Linode, now Akamai"
50912,Microsoft Azure
50917,Amazon Web Services (AWS)
50917,PythonAnywhere
50927,Amazon Web Services (AWS)
50927,Firebase
50927,Google Cloud
50928,Amazon Web Services (AWS)
50928,Google Cloud
50928,Managed Hosting
50928,OpenStack
50928,Supabase
50929,Amazon Web Services (AWS)
50929,Microsoft Azure
50929,PythonAnywhere
50933,Cloudflare
50933,Firebase
50933,Google Cloud
50937,Digital Ocean
50937,Microsoft Azure
50938,Cloudflare
50938,Microsoft Azure
50938,VMware
50940,Cloudflare
50943,Amazon Web Services (AWS)
50943,Digital Ocean
50943,Google Cloud
50943,Vercel
50944,Amazon Web Services (AWS)
50944,Firebase
50944,Google Cloud
50945,Microsoft Azure
50945,Vercel
50948,Amazon Web Services (AWS)
50949,Amazon Web Services (AWS)
50949,Digital Ocean
50949,Firebase
50949,Google Cloud
50949,Heroku
50949,Netlify
50954,Amazon Web Services (AWS)
50956,Firebase
50956,Google Cloud
50957,Cloudflare
50957,Hetzner
50957,Vultr
50959,Digital Ocean
50959,Firebase
50959,Google Cloud
50963,Google Cloud
50963,Microsoft Azure
50964,Amazon Web Services (AWS)
50964,Cloudflare
50967,Google Cloud
50967,Vercel
50972,Amazon Web Services (AWS)
50972,Firebase
50973,Amazon Web Services (AWS)
50973,Heroku
50980,Cloudflare
50980,OpenShift
50980,OpenStack
50980,PythonAnywhere
50982,Amazon Web Services (AWS)
50982,Cloudflare
50983,Firebase
50986,Scaleway
50988,Amazon Web Services (AWS)
50988,Firebase
50988,Microsoft Azure
50989,Amazon Web Services (AWS)
50989,Heroku
50999,Amazon Web Services (AWS)
50999,Cloudflare
50999,Google Cloud
50999,Supabase
51000,Amazon Web Services (AWS)
51000,Databricks
51000,Hetzner
51000,Microsoft Azure
51001,Amazon Web Services (AWS)
51001,Microsoft Azure
51004,Microsoft Azure
51004,Vercel
51009,Hetzner
51009,Microsoft Azure
51011,Microsoft Azure
51013,Firebase
51013,Google Cloud
51014,Amazon Web Services (AWS)
51016,Google Cloud
51017,Vultr
51023,Amazon Web Services (AWS)
51025,Microsoft Azure
51026,Firebase
51033,Fly.io
51036,Firebase
51042,Amazon Web Services (AWS)
51042,Firebase
51042,Google Cloud
51042,Microsoft Azure
51042,Oracle Cloud Infrastructure (OCI)
51053,Amazon Web Services (AWS)
51053,Cloudflare
51056,Microsoft Azure
51067,Amazon Web Services (AWS)
51067,Google Cloud
51078,Amazon Web Services (AWS)
51078,Cloudflare
51078,Heroku
51080,Amazon Web Services (AWS)
51080,Databricks
51080,Digital Ocean
51080,Oracle Cloud Infrastructure (OCI)
51080,Render
51080,Vercel
51087,Microsoft Azure
51092,Microsoft Azure
51094,Amazon Web Services (AWS)
51094,Supabase
51094,Vercel
51099,Amazon Web Services (AWS)
51099,Microsoft Azure
51100,Amazon Web Services (AWS)
51100,Google Cloud
51101,OpenShift
51108,Amazon Web Services (AWS)
51108,Oracle Cloud Infrastructure (OCI)
51110,Amazon Web Services (AWS)
51110,Cloudflare
51113,Amazon Web Services (AWS)
51113,Google Cloud
51113,Microsoft Azure
51115,Digital Ocean
51115,Microsoft Azure
51116,Microsoft Azure
51122,Cloudflare
51122,Firebase
51122,Google Cloud
51122,Vercel
51128,Firebase
51128,Google Cloud
51128,Vercel
51129,Amazon Web Services (AWS)
51129,Cloudflare
51129,Heroku
51131,Google Cloud
